female,age,college,nhhld,inc2019,pab2019,emp2020
1,23,1,4,43960.79,0,0
0,31,0,4,100957.4,0,0
0,24,1,4,22393.08,5150,0
0,34,1,4,92647.28,0,0
1,43,1,4,35280.56,0,0
0,43,1,4,24551.12,5150,1
1,25,1,4,16234.9,5150,1
1,29,0,4,20411.79,5150,0
0,27,0,4,23744.21,5150,1
1,50,1,4,67132.2,0,1
1,35,0,4,85023.2,0,1
0,21,0,4,16593.6,5150,0
0,43,0,4,20463.39,5150,1
1,40,0,4,20873.12,5150,0
1,37,1,4,51740.8,0,0
1,28,0,4,17301.92,5150,0
0,53,1,4,32378.04,0,1
0,46,0,4,34846.89,0,0
0,47,1,4,30500.88,0,0
0,29,0,4,50113.34,0,1
1,49,0,4,28935.91,0,0
0,53,0,4,30521.57,0,0
1,24,1,4,60223.99,0,1
0,30,0,4,25265.44,5150,0
1,30,1,4,136911.4,0,1
1,54,1,4,56005.2,0,1
0,20,1,4,32155.04,0,0
0,22,0,4,22198.67,5150,1
0,44,1,4,71892.22,0,1
0,42,1,4,49225.54,0,0
0,39,0,4,28647.66,0,0
0,44,0,4,101505.4,0,0
0,54,0,4,22815.28,5150,1
0,26,0,4,43461.15,0,1
0,28,1,4,30861.16,0,1
0,22,0,4,59837.55,0,0
0,29,1,4,11205.54,5150,0
0,27,0,4,15165.33,5150,1
1,20,0,4,60276.85,0,1
1,23,0,4,17349.88,5150,0
1,27,1,4,47512.01,0,0
0,44,0,4,31084.82,0,1
0,43,0,4,11268.77,5150,1
0,23,1,4,38176.32,0,0
0,47,0,4,47319.46,0,0
0,44,1,4,54448.74,0,1
1,27,0,4,57706.01,0,0
0,41,0,4,42946.17,0,1
0,29,0,4,28334.65,0,1
0,22,1,4,14278.88,5150,1
0,32,0,4,15153.68,5150,0
0,44,1,4,29733.5,0,0
0,54,0,4,24005.28,5150,1
0,30,1,4,33509.56,0,1
1,28,0,4,16725,5150,1
1,53,1,4,12962.69,5150,1
0,22,1,4,65212.61,0,0
0,22,1,4,24792.29,5150,1
1,36,0,4,44790.41,0,0
1,26,0,4,39533.05,0,0
1,53,1,4,24757.35,5150,1
0,50,1,4,29921.47,0,1
0,39,0,4,34564.6,0,0
0,23,1,4,23152.35,5150,1
0,41,0,4,12711.85,5150,1
0,32,1,4,25106.84,5150,1
1,40,1,4,17474.97,5150,1
0,47,0,4,15949.38,5150,1
0,42,0,4,33314.97,0,1
0,29,1,4,51150.1,0,1
0,46,0,4,37355.79,0,0
1,32,0,4,68293.37,0,1
0,25,0,4,41032.7,0,0
0,30,0,4,16416.71,5150,0
0,25,0,4,20597.74,5150,0
0,28,0,4,31632.86,0,0
0,42,1,4,40209.1,0,0
1,37,0,4,35681.02,0,0
0,27,1,4,49753.8,0,1
0,41,0,4,68505.83,0,0
0,51,1,4,41128.45,0,1
1,53,1,4,41947.24,0,0
0,30,0,4,25279.85,5150,0
0,49,1,4,40550.98,0,1
0,49,1,4,38925.23,0,1
0,33,1,4,109064.4,0,0
0,30,1,4,24430.51,5150,1
1,37,1,4,24878.43,5150,0
1,34,0,4,37557.25,0,1
1,51,0,4,27848.74,0,1
1,31,1,4,12256.93,5150,0
1,45,1,4,59534.34,0,0
0,27,0,4,26610.7,0,0
0,39,0,4,19962.76,5150,1
1,37,0,4,25976.25,0,0
1,51,1,4,23519.1,5150,1
1,51,0,4,45928.46,0,1
1,39,1,4,30784.23,0,0
0,22,0,4,29004.79,0,1
0,31,0,4,48449.84,0,0
0,34,1,4,40968.89,0,1
1,25,1,4,12195.1,5150,0
0,18,1,4,36047.29,0,1
0,53,1,4,30789.1,0,0
0,34,1,4,45066.3,0,0
1,44,0,4,18461.49,5150,0
1,40,1,4,26448.75,0,0
1,25,1,4,61387.09,0,1
1,49,0,4,13948.1,5150,0
1,34,1,4,20228.57,5150,0
0,50,1,4,23040.37,5150,1
0,42,1,4,61015.07,0,0
1,36,0,4,37922.06,0,1
0,23,0,4,47460.07,0,1
0,41,1,4,19977.38,5150,0
1,44,1,4,52914.44,0,1
0,39,0,4,36546.68,0,0
0,40,0,4,31665.97,0,1
1,27,1,4,55442.27,0,0
0,45,0,4,23577.96,5150,0
0,51,1,4,20875.17,5150,1
1,34,1,4,52046.55,0,1
0,25,0,4,58363.13,0,0
1,40,0,4,73159.8,0,0
1,40,1,4,45927.07,0,1
1,35,0,4,48091.05,0,1
1,37,1,4,40343.3,0,1
1,24,0,4,37536.48,0,0
0,47,0,4,27842.1,0,1
0,46,1,4,20119.04,5150,0
0,23,0,4,13024.39,5150,1
1,50,1,4,36222.98,0,0
0,37,0,4,17775.25,5150,0
0,29,0,4,28505.26,0,1
0,36,0,4,37400.38,0,1
0,46,0,4,57777.1,0,1
0,51,0,4,31409.69,0,0
1,40,0,4,20626.79,5150,0
0,22,0,4,34651.47,0,0
1,49,1,4,46600.24,0,0
0,33,0,4,23279.46,5150,0
0,40,0,4,27541.33,0,0
0,52,1,4,19721.44,5150,0
0,38,1,4,12209.46,5150,1
0,42,0,4,21002.11,5150,1
0,52,0,4,44040.94,0,1
0,35,0,4,23498.58,5150,1
1,33,0,4,46910.05,0,0
1,31,0,4,18433.54,5150,1
0,51,0,4,41873.86,0,1
1,29,0,4,19842.27,5150,1
0,25,0,4,41401.41,0,1
1,45,1,4,77583.98,0,0
1,36,0,4,25151.92,5150,0
0,19,1,4,90056.08,0,1
1,51,0,4,62427.1,0,0
0,51,1,4,10057.17,5150,1
0,29,0,4,44769.91,0,0
1,24,1,4,45796.82,0,1
0,35,0,4,11731.59,5150,0
1,52,0,4,17333.23,5150,1
0,43,0,4,36084.41,0,0
0,34,0,4,24917.8,5150,1
1,52,0,4,19596.16,5150,0
1,25,1,4,91190.48,0,1
0,48,1,4,65652.16,0,1
1,31,0,4,40952.25,0,0
0,23,1,4,57584.79,0,1
0,48,1,4,31094.99,0,0
1,45,0,4,25421.31,5150,1
1,51,1,4,11648.31,5150,0
0,45,0,4,20180.44,5150,0
0,27,0,4,18079.71,5150,1
1,50,1,4,20763.23,5150,0
1,25,0,4,14608,5150,0
1,20,1,4,21071.31,5150,0
1,42,1,4,50260.27,0,0
0,28,0,4,8707.678,5150,1
1,35,0,4,52960.33,0,1
0,21,1,4,19297.12,5150,1
0,29,0,4,38422.31,0,1
0,23,0,4,23504.25,5150,0
1,52,0,4,38421.18,0,1
0,26,0,4,55087.73,0,0
0,36,0,4,27034.92,0,0
0,45,1,4,38185.93,0,0
0,23,0,4,10636.61,5150,0
0,20,0,4,13572.42,5150,1
0,19,0,4,43320.45,0,0
0,54,0,4,37126.35,0,0
0,52,0,4,59480.54,0,0
0,42,0,4,40123.14,0,1
1,52,0,4,56981.58,0,1
1,47,1,4,33855.84,0,1
1,29,0,4,14010.93,5150,0
0,23,1,4,36400.38,0,1
1,24,0,4,23547.08,5150,0
1,47,0,4,17290.37,5150,0
0,18,0,4,32237.76,0,0
1,32,0,4,21584.23,5150,1
0,34,1,4,89393.87,0,0
0,28,0,4,54575.43,0,0
1,54,1,4,18182.02,5150,0
0,19,0,4,23294.89,5150,0
0,54,1,4,65298.75,0,0
0,28,0,4,44126.03,0,1
1,47,1,4,50220.94,0,0
0,28,0,4,26742.46,0,0
0,27,1,4,17547.7,5150,0
1,19,0,4,46765.41,0,1
0,35,0,4,17530.31,5150,1
0,22,0,4,57167.84,0,1
0,34,1,4,30911.23,0,0
0,31,0,4,28811.69,0,0
0,36,0,4,11209.49,5150,1
1,34,1,4,26727.42,0,1
0,48,0,4,36413.09,0,0
0,52,1,4,74665.52,0,0
0,23,0,4,44102.26,0,0
1,26,1,4,13699.53,5150,0
1,41,0,4,24809.42,5150,0
1,46,0,4,37664.75,0,1
1,51,1,4,46617.22,0,0
0,45,1,4,109730.1,0,1
0,32,0,4,24487.59,5150,0
0,35,1,4,59788.84,0,0
1,52,0,4,35067.19,0,0
0,50,1,4,36923.68,0,0
0,53,1,4,40683.77,0,0
1,50,0,4,41534.25,0,1
1,33,1,4,44345.86,0,0
0,27,1,4,42241.29,0,1
0,48,1,4,32500.8,0,0
0,36,0,4,98556.61,0,1
1,51,1,4,74162.51,0,0
0,37,0,4,82621.66,0,1
1,49,0,4,27764.67,0,0
1,23,0,4,43754.17,0,0
1,43,1,4,41131.2,0,1
0,30,0,4,32208.9,0,1
0,25,0,4,37947.09,0,1
1,43,0,4,42483.94,0,0
0,44,1,4,16333.5,5150,1
0,34,1,4,47110.99,0,0
0,50,0,4,44529.58,0,0
0,23,1,4,37535.34,0,0
1,34,0,4,22270.36,5150,1
1,37,1,4,71464.51,0,0
0,52,0,4,15089.22,5150,0
1,39,0,4,54521.02,0,0
1,38,0,4,29397.72,0,1
1,21,1,4,40587.51,0,0
0,30,0,4,33673.3,0,0
0,45,0,4,31761.46,0,0
0,44,0,4,28241.55,0,1
1,23,0,4,24560.56,5150,1
1,42,0,4,30060.59,0,0
1,20,1,4,19131.65,5150,1
1,40,0,4,51116.99,0,0
1,20,0,4,49709.08,0,1
0,22,0,4,31492.26,0,1
0,24,0,4,15681.39,5150,0
1,27,0,4,55740.91,0,1
1,20,1,4,63695.41,0,0
0,40,0,4,41405.12,0,1
0,51,0,4,33555.42,0,1
1,47,0,4,42029.57,0,0
0,27,1,4,49129.91,0,0
0,26,1,4,14879.74,5150,1
1,38,0,4,92512.64,0,0
0,21,0,4,44774.99,0,0
0,33,0,4,31713.09,0,0
0,26,1,4,26814.89,0,0
0,24,0,4,5486.979,5150,1
1,25,1,4,27607.2,0,1
1,51,0,4,34873.52,0,0
0,52,1,4,31371.61,0,0
1,31,0,4,12906.8,5150,0
1,40,1,4,26589.29,0,0
1,22,0,4,21020.13,5150,0
1,33,0,4,38868.73,0,0
0,38,1,4,30002.48,0,0
1,36,0,4,14044.31,5150,1
1,50,1,4,13043.55,5150,0
0,37,0,4,68608.6,0,0
0,42,0,4,28716.18,0,1
0,28,0,4,27041.8,0,0
0,44,0,4,18437.97,5150,0
1,50,1,4,41867.59,0,1
0,22,1,4,52998.22,0,0
0,22,0,4,27478.55,0,1
0,34,1,4,69466.28,0,1
0,37,1,4,79480.58,0,0
0,31,1,4,71527.64,0,0
0,46,1,4,8181.909,5150,1
0,18,1,4,27572.5,0,1
0,46,0,4,37246.54,0,0
1,51,1,4,78480.47,0,0
1,47,1,4,25461.51,5150,0
1,34,1,4,52107.39,0,0
1,30,1,4,27746.25,0,1
1,26,0,4,28845.34,0,0
0,23,0,4,28913.18,0,0
0,29,0,4,41021.67,0,0
0,18,0,4,18682.84,5150,1
1,28,1,4,31668.66,0,1
0,54,0,4,47073.85,0,1
1,39,0,4,40569.78,0,1
0,53,0,4,41008.76,0,1
0,46,0,4,18911.68,5150,1
1,38,1,4,34569.98,0,1
0,19,0,4,17871.63,5150,0
0,40,1,4,38093.25,0,0
0,39,0,4,46434.06,0,1
1,22,0,4,38278.83,0,0
1,45,0,4,23053.27,5150,1
1,19,1,4,59894.87,0,0
1,43,0,4,58787.17,0,1
0,25,0,4,37412.83,0,1
0,41,0,4,33201.74,0,0
0,33,0,4,22353.35,5150,1
0,52,0,4,102945,0,1
0,42,1,4,81374.48,0,0
1,23,0,4,32368.81,0,1
1,35,0,4,24159.09,5150,1
1,26,0,4,27602.07,0,0
0,27,1,4,69584.17,0,0
1,23,0,4,52696.28,0,1
0,40,0,4,7258.724,5150,1
1,53,1,4,41492.79,0,0
1,36,0,4,28782.66,0,0
0,23,1,4,8196.146,5150,0
0,38,0,4,47576.58,0,1
1,26,0,4,37541.68,0,0
0,26,0,4,40018.02,0,0
1,48,1,4,26641.58,0,1
0,29,1,4,15400.65,5150,1
1,41,0,4,34950.3,0,1
0,36,0,4,17270.04,5150,0
1,26,1,4,21625.54,5150,0
0,53,1,4,27726.33,0,1
1,53,0,4,66540.56,0,0
1,27,1,4,26191.75,0,1
1,41,0,4,9833.733,5150,1
0,43,0,4,44718.87,0,0
0,44,1,4,17814.06,5150,0
0,38,0,4,19317.39,5150,1
0,35,0,4,21069.48,5150,0
0,25,0,4,35771.68,0,1
0,53,0,4,27534.32,0,0
1,37,0,4,14986.62,5150,0
1,29,1,4,38891.57,0,0
1,24,0,4,15455.18,5150,0
1,34,0,4,36236.94,0,1
1,34,1,4,13581.39,5150,1
1,38,0,4,51022.7,0,1
1,20,0,4,19527.08,5150,1
0,23,1,4,70672.55,0,0
1,39,0,4,40353.58,0,1
0,51,1,4,18541.76,5150,1
0,19,1,4,33064.07,0,1
0,35,0,4,20753.67,5150,0
1,20,0,4,29905.53,0,0
1,35,1,4,61115.58,0,0
0,25,1,4,19295.15,5150,0
0,35,0,4,76140.71,0,0
1,49,0,4,18158.99,5150,1
1,31,0,4,16003.02,5150,0
0,52,1,4,26049.91,0,0
0,38,0,4,81180.86,0,0
1,29,1,4,33051.93,0,1
1,26,1,4,25686.16,5150,0
0,48,0,4,66931.21,0,0
1,32,0,4,19250.72,5150,0
1,27,0,4,62729.49,0,1
0,52,0,4,29489.74,0,0
0,32,0,4,52825.34,0,0
0,37,0,4,12681.41,5150,0
1,27,1,4,61547,0,1
1,25,1,4,51090.63,0,0
1,33,0,4,31552.24,0,0
1,47,0,4,18440.87,5150,0
1,37,1,4,59863.24,0,1
0,32,1,4,57011.53,0,0
0,23,1,4,10224.04,5150,1
1,31,1,4,24664.73,5150,0
0,39,0,4,63386,0,0
1,28,0,4,49483.46,0,1
1,37,0,4,37612.13,0,0
0,25,0,4,33734.05,0,0
1,40,1,4,51657.92,0,0
1,34,0,4,67286.09,0,0
0,30,1,4,16620.6,5150,0
0,21,0,4,42292.04,0,0
1,41,1,4,33535.01,0,0
1,48,1,4,26017.31,0,0
0,30,0,4,33393.06,0,1
0,28,0,4,13646.13,5150,1
1,54,0,4,22269.54,5150,1
0,27,0,4,11888.81,5150,0
0,42,1,4,19581.83,5150,1
1,47,0,4,37851.2,0,1
0,32,0,4,19753.68,5150,0
1,24,0,4,38108.88,0,1
0,44,0,4,33125.07,0,0
0,51,0,4,65044.05,0,1
1,42,0,4,72509.65,0,1
0,35,1,4,76344.45,0,1
0,23,1,4,44371.38,0,0
0,22,0,4,26668.07,0,1
0,52,0,4,46692.86,0,0
1,46,1,4,14067.62,5150,0
0,34,0,4,16741.64,5150,0
1,52,0,4,31963.22,0,0
1,47,0,4,28477.38,0,1
1,30,1,4,26859.37,0,1
0,27,0,4,28253.78,0,0
0,19,0,4,29498.09,0,0
1,52,0,4,23330.91,5150,1
1,44,1,4,27187.67,0,0
1,36,0,4,16883.96,5150,0
0,23,0,4,31198.03,0,0
1,27,1,4,54475.02,0,1
1,29,0,4,37909.29,0,0
1,50,0,4,35470.03,0,0
1,22,0,4,14548.86,5150,1
0,33,0,4,35535.64,0,0
1,48,1,4,53075.91,0,1
1,32,0,4,73218.49,0,0
1,24,0,4,52157.16,0,0
0,46,1,4,51128.01,0,0
0,47,0,4,20271.15,5150,0
0,51,1,4,66056.75,0,0
0,28,0,4,22607.42,5150,0
0,46,1,4,23468.53,5150,1
1,18,1,4,21444.42,5150,0
1,35,1,4,33329.52,0,1
1,22,1,4,16921.89,5150,1
1,31,1,4,10315.21,5150,0
0,42,1,4,19990.19,5150,1
1,25,0,4,26532.68,0,1
0,45,0,4,11329.56,5150,0
0,51,0,4,69184.44,0,0
0,53,1,4,48830.07,0,1
0,34,1,4,38567.77,0,1
1,54,0,4,21642.66,5150,0
0,41,1,4,19996.08,5150,0
1,34,0,4,18477.22,5150,1
1,29,0,4,18051.71,5150,0
1,20,0,4,46573.81,0,0
1,36,0,4,116315.8,0,1
0,39,1,4,27709.73,0,0
1,26,1,4,59229.04,0,0
0,26,0,4,38455.71,0,1
1,50,1,4,29089.83,0,0
1,25,0,4,49202.16,0,1
0,50,0,4,28223.51,0,0
1,26,0,4,9353.938,5150,0
0,52,0,4,37232.16,0,1
1,34,0,4,29275.29,0,0
0,53,0,4,22269,5150,1
0,29,1,4,15247.73,5150,1
0,49,0,4,35218.14,0,0
1,44,0,4,35062.74,0,0
1,34,0,4,19396.27,5150,0
0,49,0,4,15937.27,5150,0
0,35,0,4,15586.2,5150,0
0,51,0,4,64134.46,0,1
1,35,0,4,33502.54,0,1
1,49,0,4,30198.31,0,1
1,34,0,4,33415.9,0,1
1,49,0,4,27556.44,0,0
1,48,1,4,41160.63,0,1
1,28,0,4,30132.32,0,0
1,46,0,4,40905.41,0,0
0,39,1,4,51530.04,0,0
1,27,0,4,11612.54,5150,0
0,23,0,4,32006.78,0,1
0,19,0,4,57104.85,0,0
1,28,0,4,43923.07,0,0
0,19,1,4,48963.71,0,0
0,18,0,4,33084.95,0,0
0,29,0,4,13172.36,5150,0
0,47,0,4,37724.54,0,0
1,26,1,4,32316.38,0,1
0,37,1,4,18458.98,5150,0
1,51,0,4,39642.91,0,0
0,45,0,4,41990.63,0,1
0,35,0,4,37892.02,0,0
0,40,0,4,43235.51,0,0
0,31,0,4,31299.53,0,1
1,33,1,4,61362.04,0,0
0,52,0,4,30011.81,0,0
1,44,1,4,11444.94,5150,1
1,41,1,4,51069.68,0,1
0,37,0,4,45671.95,0,0
1,28,0,4,48701.62,0,0
1,32,1,4,10081.24,5150,0
1,52,1,4,62575.64,0,0
0,41,1,4,21797.04,5150,1
1,33,0,4,15820.57,5150,0
0,54,0,4,77377.74,0,0
1,23,1,4,11354.5,5150,1
0,30,1,4,23578.92,5150,0
1,30,0,4,20283.31,5150,0
1,41,0,4,36040.59,0,0
1,29,0,4,35301.9,0,0
0,19,0,4,106573.9,0,0
0,49,0,4,22575.45,5150,0
1,36,0,4,39732.58,0,0
0,36,0,4,15021.4,5150,0
1,50,1,4,33335.47,0,0
1,53,0,4,18066.78,5150,0
0,45,1,4,45873.62,0,1
1,41,0,4,57698.2,0,1
1,38,0,4,53971.3,0,0
1,24,0,4,58157.94,0,0
0,52,0,4,52710.61,0,0
0,41,0,4,43725.22,0,1
0,36,0,4,81391.72,0,1
1,39,1,4,46482.62,0,1
0,51,0,4,19977.12,5150,0
1,39,1,4,38511.46,0,0
0,23,0,4,29066.23,0,0
1,48,1,4,22443.92,5150,1
0,21,0,4,28728.75,0,0
0,25,1,4,18766.89,5150,0
1,25,1,4,49978.84,0,1
1,54,1,4,39140.72,0,1
0,27,1,4,15006.8,5150,0
0,46,1,4,13739.29,5150,0
0,40,0,4,14191.64,5150,1
0,44,0,4,20394.22,5150,1
0,46,1,4,51479.94,0,0
0,28,0,4,58246.7,0,0
1,50,0,4,26194.12,0,0
1,44,0,4,59392.28,0,0
1,21,0,4,16966.26,5150,0
0,39,0,4,40399.67,0,1
1,35,1,4,19882.31,5150,0
0,41,0,4,29027.81,0,0
0,37,0,4,75375.1,0,0
1,32,0,4,73278.5,0,1
0,23,1,4,15629.65,5150,1
0,30,0,4,19400.16,5150,0
0,32,0,4,35958.98,0,0
1,30,0,4,72950.23,0,0
1,28,1,4,30924.82,0,1
1,30,0,4,30538.9,0,1
0,31,1,4,37498.41,0,1
1,25,1,4,14854.81,5150,0
1,21,0,4,34100.82,0,1
0,32,0,4,56895.95,0,0
1,38,0,4,34723.79,0,0
1,34,1,4,23697.68,5150,1
0,53,1,4,74790.38,0,0
0,28,1,4,42394.17,0,0
0,42,0,4,40355.39,0,1
1,20,0,4,24035.63,5150,1
1,30,1,4,20847.06,5150,0
1,32,0,4,60600.2,0,1
1,51,1,4,20250.5,5150,1
1,29,0,4,46241.79,0,1
0,22,0,4,21272.18,5150,1
1,27,1,4,21664.64,5150,0
0,32,0,4,32049.51,0,1
1,42,0,4,15750.04,5150,1
0,43,1,4,25001.64,5150,0
1,50,1,4,24726.86,5150,1
0,21,1,4,60532.74,0,1
1,31,0,4,52349.56,0,1
0,37,0,4,59791.69,0,0
0,26,1,4,20577.34,5150,0
1,24,0,4,43526.89,0,1
1,40,0,4,47376.63,0,1
0,42,0,4,17149.94,5150,0
0,48,0,4,65617.24,0,0
0,50,0,4,21486.84,5150,0
0,52,1,4,56374.79,0,1
1,38,1,4,39242.72,0,1
0,31,1,4,30569.41,0,0
1,29,0,4,18649.44,5150,0
1,50,1,4,40254.99,0,1
0,45,1,4,31957.83,0,0
1,25,1,4,18788.43,5150,1
1,50,0,4,53893.02,0,0
0,33,1,4,13195.04,5150,0
1,49,0,4,12579.46,5150,0
1,21,1,4,14954.62,5150,0
1,49,0,4,77021.48,0,1
1,53,0,4,33123.18,0,0
1,43,0,4,18000.76,5150,1
0,35,1,4,25601.27,5150,1
0,42,1,4,43739.32,0,0
0,27,1,4,17956.56,5150,1
0,23,1,4,46612.91,0,0
1,39,1,4,30183.74,0,1
1,44,0,4,15410.16,5150,0
0,30,0,4,18110.95,5150,1
1,27,1,4,52140.59,0,1
0,48,0,4,41805.59,0,1
0,45,0,4,33895.19,0,0
1,42,0,4,26956.91,0,0
0,19,0,4,30336.49,0,1
1,23,0,4,50635.39,0,0
1,35,0,4,60736.8,0,0
1,38,1,4,59129.59,0,0
0,31,0,4,11601.09,5150,1
0,38,1,4,54376.09,0,1
1,18,1,4,19039.22,5150,1
0,30,1,4,54873.38,0,1
0,44,1,4,75853.48,0,0
1,53,0,4,10635.52,5150,1
0,44,0,4,21030.27,5150,1
1,46,1,4,72529.77,0,0
0,35,1,4,38712.66,0,1
1,48,1,4,46237.2,0,1
1,25,0,4,33794.58,0,1
0,36,1,4,15579,5150,0
1,33,1,4,32306.27,0,1
0,49,1,4,36204.29,0,0
0,32,1,4,63907.64,0,0
0,53,0,4,53722.45,0,0
1,20,0,4,19818.54,5150,1
1,31,1,4,45744.52,0,0
1,37,1,4,77392.28,0,1
1,40,0,4,46391.97,0,0
1,45,0,4,12308.41,5150,1
0,49,0,4,30569.38,0,1
1,41,1,4,27559.64,0,0
1,35,0,4,113171.8,0,0
0,22,0,4,37747.31,0,1
0,33,1,4,62544.85,0,0
1,32,1,4,19050.65,5150,0
1,43,1,4,17746.88,5150,1
1,37,1,4,32850.37,0,0
0,50,1,4,34688.7,0,0
1,52,1,4,71403.88,0,1
1,22,1,4,57258.74,0,0
0,31,0,4,31292.07,0,0
0,23,1,4,65898.5,0,1
1,49,0,4,40299.58,0,1
0,46,1,4,54464.21,0,1
1,25,0,4,32162.98,0,1
0,29,0,4,57716.96,0,0
1,37,1,4,30805.38,0,0
1,42,1,4,26534.25,0,0
1,21,0,4,9817.382,5150,1
0,20,0,4,25172.82,5150,0
0,29,0,4,32846.8,0,1
1,40,0,4,22381.57,5150,0
0,33,0,4,25333.91,5150,1
0,52,0,4,61378.43,0,1
1,30,1,4,18502.02,5150,1
0,37,0,4,23256.97,5150,1
0,29,0,4,49161.31,0,0
0,38,0,4,56913.31,0,0
0,26,1,4,64809.13,0,1
0,37,1,4,21496.1,5150,0
0,34,0,4,33445.04,0,0
0,26,0,4,38801.33,0,1
1,47,0,4,25793.82,0,0
0,24,0,4,82864.23,0,1
0,49,1,4,33577.35,0,0
1,18,1,4,39277.8,0,1
1,33,0,4,26866.26,0,1
0,20,0,4,25640.15,5150,0
0,36,1,4,45593.3,0,1
0,33,1,4,43766.07,0,1
0,47,1,4,41953.84,0,1
1,45,1,4,34542.79,0,1
0,47,1,4,61678.21,0,0
0,31,1,4,39303.81,0,1
0,18,0,4,60135.66,0,1
0,54,0,4,50259.7,0,1
1,43,0,4,51591.75,0,0
0,47,1,4,17729.39,5150,0
1,30,1,4,74118.88,0,0
1,27,1,4,13992.72,5150,0
1,47,1,4,60220.14,0,1
0,28,1,4,48877.96,0,1
1,41,0,4,34373.88,0,0
0,32,1,4,18129.99,5150,1
1,41,0,4,83581.63,0,1
0,23,0,4,39421.91,0,0
1,33,0,4,52649.66,0,0
0,37,0,4,46551.78,0,0
1,47,0,4,13120.32,5150,0
0,49,1,4,45852.23,0,0
1,42,0,4,25843.19,0,0
0,52,1,4,14296.36,5150,1
1,48,0,4,42941.95,0,0
1,33,0,4,38645.05,0,1
1,32,0,4,49265.73,0,0
1,46,0,4,21896.97,5150,1
1,46,0,4,24086.73,5150,1
0,33,0,4,23175.19,5150,0
0,35,0,4,51408.75,0,1
1,24,1,4,27340.58,0,0
1,28,1,4,33380.48,0,0
0,36,0,4,50043.46,0,0
0,25,0,4,75394.51,0,0
1,46,1,4,68602.59,0,0
1,50,0,4,66106.34,0,0
0,19,1,4,19081.83,5150,0
0,23,1,4,92425.16,0,0
0,29,1,4,74593.14,0,0
1,41,1,4,27813.91,0,0
0,21,1,4,17356.39,5150,0
1,40,1,4,70738.16,0,1
1,33,0,4,31399.99,0,0
1,34,0,4,12901.47,5150,1
1,39,1,4,62790.96,0,0
0,25,1,4,13201.74,5150,1
0,26,0,4,25928.31,0,1
0,19,1,4,28911.58,0,0
1,46,1,4,15815.64,5150,1
0,22,0,4,46224.15,0,0
0,35,0,4,27246.49,0,1
0,39,1,4,24782.95,5150,0
0,35,0,4,43659.59,0,1
0,32,0,4,34445.28,0,0
0,49,1,4,19645.02,5150,1
1,47,1,4,49652.79,0,0
0,44,1,4,47052.84,0,1
0,37,1,4,47394.21,0,0
1,47,1,4,32784.55,0,0
1,20,0,4,36194.87,0,0
1,33,0,4,41840.16,0,1
0,40,1,4,18970.82,5150,0
1,38,1,4,18779.41,5150,0
0,38,0,4,83782.34,0,1
0,25,0,4,35562.02,0,0
1,30,1,4,25228.63,5150,1
0,32,0,4,29376.56,0,0
0,22,1,4,30405.51,0,1
1,21,1,4,42559.93,0,1
0,31,1,4,68240.9,0,0
0,21,0,4,33734.5,0,1
1,35,0,4,63469.23,0,1
0,50,0,4,30040.3,0,0
0,49,0,4,39070.05,0,0
0,52,1,4,28533.66,0,0
1,38,0,4,50370.64,0,0
0,53,0,4,40281.56,0,0
1,49,0,4,24536.17,5150,1
0,36,0,4,18888.16,5150,0
1,33,1,4,30397.16,0,0
0,20,0,4,35392.31,0,0
1,26,1,4,8627.679,5150,1
1,31,0,4,40147.37,0,0
0,26,1,4,36024.58,0,0
0,35,0,4,68652.98,0,1
0,42,1,4,41005.48,0,0
1,39,0,4,29306.38,0,1
1,38,0,4,45650.74,0,0
0,20,0,4,44089.81,0,0
0,38,0,4,18140.55,5150,1
0,30,1,4,14876.42,5150,1
1,21,0,4,15466.19,5150,1
0,43,1,4,57838.85,0,1
0,19,1,4,30930.07,0,0
0,26,0,4,20833.05,5150,0
1,52,1,4,25146.74,5150,1
0,28,1,4,34479.46,0,0
1,18,0,4,66618.02,0,0
1,31,0,4,20368.61,5150,0
1,39,0,4,59800.24,0,0
0,29,0,4,26788.54,0,0
0,32,0,4,41487.41,0,0
1,41,1,4,43796.71,0,0
1,47,0,4,17046.82,5150,0
1,53,1,4,19072.48,5150,1
0,27,1,4,45963.87,0,1
1,37,1,4,49902.78,0,0
1,26,0,4,79721.45,0,0
0,20,1,4,55741.82,0,0
0,52,0,4,18181.74,5150,0
0,44,0,4,65447.25,0,0
0,37,0,4,37350.98,0,0
0,38,1,4,28640.17,0,0
0,26,1,4,13717.57,5150,1
1,33,1,4,16990.65,5150,0
0,20,0,4,28281.33,0,0
0,26,1,4,18281.25,5150,1
0,23,0,4,17680.46,5150,0
0,44,0,4,29131.95,0,1
1,27,1,4,77255.49,0,0
1,30,1,4,54599.54,0,1
0,29,0,4,26874.56,0,0
0,39,0,4,54210.5,0,0
0,26,0,4,45991.14,0,1
1,24,1,4,33289.28,0,1
0,24,1,4,49266.63,0,1
1,49,1,4,70557.32,0,1
1,20,0,4,30473.61,0,0
0,46,0,4,54366.09,0,0
0,28,1,4,14534.34,5150,1
1,50,1,4,25004.97,5150,1
1,37,0,4,80456.75,0,1
0,49,1,4,17457.77,5150,0
0,51,1,4,10577.56,5150,1
1,30,0,4,35091.01,0,0
0,31,1,4,20529.14,5150,0
0,23,0,4,61544.18,0,0
0,52,1,4,38314.99,0,1
1,40,0,4,25039.48,5150,0
